region_name,country_name,reporting_year,reporting_level,headcount,poverty_gap,poverty_severity,watts,mean,median,mld,gini,reporting_gdp
Other High Income Countries,Canada,1981,national,0.007493492583,0.005619367699,0.004464102539,0.012310232882,46.470512615797,39.208871705358,0.211298249306,0.329630825997,28215.5308546984
Other High Income Countries,Canada,1982,national,0.00743109261,0.004304159278,0.003593299986,0.009599782383,45.547995779869,38.403386904314,0.206508947671,0.329305994261,26999.0790715116
Other High Income Countries,Canada,1984,national,0.007498345177,0.004696732694,0.003821883489,0.010564569136,45.622942956559,38.487412794536,0.217513682046,0.335184274976,28762.9721968164
Other High Income Countries,Canada,1985,national,0.004997691256,0.003894946733,0.003088599985,0.008173117013,46.854599734099,39.502964463975,0.20869414155,0.331748738204,29851.643282805
Other High Income Countries,Canada,1986,national,0.009981897007,0.008026085053,0.006628696829,0.018098477963,46.335191032222,39.77683862515,0.202698027575,0.316758174301,30183.4087849598
Other High Income Countries,Canada,1987,national,0.00499681667,0.004415791476,0.003902327351,0.010751961247,47.333680364854,40.70715461787,0.191200882567,0.316538754376,31001.1298424264
Other High Income Countries,Canada,1988,national,0.007493707175,0.004776561407,0.003870233966,0.01095966132,48.495504522195,41.531763676567,0.187233091436,0.311978715912,31951.5504814006
Other High Income Countries,Canada,1989,national,0.012493499366,0.010765081098,0.009300138328,0.025216149935,49.222729349084,42.720901506593,0.205385287039,0.310125201568,32116.9233356971
Other High Income Countries,Canada,1990,national,0.012484578007,0.00864417838,0.007536413424,0.020875161753,48.969231263107,42.648902879536,0.205996374592,0.31365361659,31700.5462697892
Other High Income Countries,Canada,1991,national,0.012476624586,0.010427060191,0.008824184971,0.024013894303,47.398981621052,40.922711180838,0.214494196947,0.319433948403,30654.3331377446
Other High Income Countries,Canada,1992,national,0.007468885075,0.006391485788,0.005480816826,0.014711982886,47.913967325463,41.456566452488,0.196400161888,0.315643194924,30563.3788184233
Other High Income Countries,Canada,1993,national,0.012476294652,0.010188131977,0.008517587708,0.023303983075,46.4483720925,40.266374588048,0.209487470483,0.316759272528,31032.7546013139
Other High Income Countries,Canada,1994,national,0.009895798882,0.006653364166,0.005779126019,0.016030464503,47.4376303424,41.187333313605,0.195332540979,0.313038096118,32074.1562430473
Other High Income Countries,Canada,1995,national,0.007468089546,0.006228329359,0.005231223486,0.014013524618,47.310849803493,41.136481550376,0.194570372303,0.31509582152,32595.4515181692
Other High Income Countries,Canada,1996,national,0.00249517821,0.001573757768,0.000992599848,0.002485694024,45.492618013911,38.740197548827,0.191825364,0.327680513903,32801.3018549155
Other High Income Countries,Canada,1997,national,0.002477114694,0.001698152247,0.001164145149,0.002865741525,46.229834858467,39.223555409439,0.195991754817,0.33116944044,33867.0079131743
Other High Income Countries,Canada,1998,national,0.004996556334,0.002174682712,0.001375632792,0.003644142971,47.906847814642,40.425864195994,0.2002522835,0.332172454182,34894.6134280252
Other High Income Countries,Canada,1999,national,0.004909630583,0.001931539926,0.001267795966,0.003252173683,49.120376600871,41.83810269638,0.199114432726,0.330609337713,36391.5353258957
Other High Income Countries,Canada,2000,national,0.002478208947,0.001460163036,0.00086032943,0.002204741276,50.680657650995,42.880999864281,0.200296743174,0.334182943479,37906.8601153293
Other High Income Countries,Canada,2001,national,0.002493815574,0.001372900525,0.000755812046,0.001994225851,52.607157936492,44.21288868864,0.200687212777,0.335547848094,38200.3982353399
Other High Income Countries,Canada,2002,national,0.002423057653,0.001308029757,0.000706108599,0.001880658166,53.05956031195,44.505991081602,0.200366036216,0.335603094835,38920.5751086257
Other High Income Countries,Canada,2003,national,0.002371085437,0.001337533035,0.000754504494,0.001968821398,53.136893370191,44.577000256,0.20315782033,0.338094653408,39268.0788180685
Other High Income Countries,Canada,2004,national,0.002435584937,0.001453976075,0.000867983044,0.002213336121,54.32595460009,45.649100028375,0.203919191864,0.33776482221,40106.4381545615
Other High Income Countries,Canada,2005,national,0.002449898556,0.001515394616,0.000937353441,0.002361178062,55.64778326486,46.94165062619,0.203591023251,0.336218044928,41004.9244679643
Other High Income Countries,Canada,2006,national,0.00249147582,0.00147604594,0.00087446629,0.00223625697,57.229619691113,47.370788089594,0.206364671178,0.340905387194,41663.5366093432
Other High Income Countries,Canada,2007,national,0.002482524211,0.000920818464,0.000341550201,0.001150643066,59.492872931213,49.393218473076,0.201814286269,0.338410078957,42106.6944690279
Other High Income Countries,Canada,2008,national,0.002454622841,0.001103333773,0.000495939903,0.001465199029,60.542506068573,50.576732691146,0.205457447477,0.339305673029,42067.7964538098
Other High Income Countries,Canada,2009,national,0.002443097114,0.001461439759,0.00087422074,0.002227565866,60.825377013239,50.800599857701,0.205378061601,0.339521529472,40377.8249267047
Other High Income Countries,Canada,2010,national,0.002488310042,0.00110417145,0.000489968923,0.001459458016,60.810354184334,50.962987997735,0.200048487829,0.335926033624,41165.5661851203
Other High Income Countries,Canada,2011,national,0.002261453926,0.000834279635,0.000307776559,0.001040973175,61.146698929293,51.711907382037,0.188969082598,0.326570773375,42043.5109543613
Other High Income Countries,Canada,2012,national,0.002465214097,0.000916979492,0.000341086557,0.001146727226,61.781474320396,52.571739089922,0.203008829788,0.335390107849,42319.6349197717
Other High Income Countries,Canada,2013,national,0.004964854449,0.001477962509,0.000745209834,0.002088578262,62.970147055991,53.52993281589,0.210219184539,0.337989821576,42848.7740986587
Other High Income Countries,Canada,2014,national,0.002421580503,0.001021948745,0.000431279999,0.001327537687,63.242680332186,53.804524669471,0.198049893749,0.331576059661,43639.08653057221
Other High Income Countries,Canada,2015,national,0.002459044897,0.001228515181,0.000613754369,0.001702466326,63.739996523715,53.678289934335,0.206630852546,0.337464824626,43596.1355365546
Other High Income Countries,Canada,2016,national,0.002487136706,0.001159994202,0.000541018331,0.001562180498,63.193501677862,53.846062498984,0.191931669762,0.327018236911,43552.9298181401
Other High Income Countries,Canada,2017,national,0.00247010647,0.000915257985,0.000339134037,0.001143370668,65.495031820242,55.42223854749,0.198896565695,0.333082062717,44339.1933321435
Other High Income Countries,Canada,2018,national,0.002499711087,0.000629538728,0.000158545926,0.00072527758,65.737834666627,55.673191933391,0.189350928473,0.325092698668,44916.4741565439
Other High Income Countries,Canada,2019,national,0.002486375387,0.000637757222,0.000163585224,0.000736930734,65.732752486324,56.303294472397,0.18068811744,0.317496465286,45120.9997632359
Other High Income Countries,Switzerland,1982,national,0.006974070746,0.00503556322,0.004079677614,0.011445562747,73.21236699873,57.324910119539,0.240508203767,0.36005268995,59259.1607670029
Other High Income Countries,Switzerland,1992,national,0.004945629417,0.004370556229,0.003862352017,0.010641818452,69.455861132276,57.169585649077,0.219337452614,0.338548566235,67778.5474864057
Other High Income Countries,Switzerland,2000,national,0.0,0.0,0.0,0.0,68.673805318772,55.558338198332,0.193259741634,0.334310551643,73749.9388039148
Other High Income Countries,Switzerland,2002,national,0.0,0.0,0.0,0.0,70.959378191574,59.566936514796,0.167299009418,0.316867313516,73824.3848823894
Other High Income Countries,Switzerland,2004,national,0.0,0.0,0.0,0.0,68.565841855025,57.054118490433,0.169988826119,0.315645115668,74718.6836114474
Other High Income Countries,Switzerland,2006,national,0.000465703569,0.000328619742,0.000235730731,0.000588479466,71.86779780804,59.464884254683,0.198782950681,0.339188077054,78893.8077357762
Other High Income Countries,Switzerland,2007,national,0.000208163999,0.000123893153,7.5688238e-05,0.000194172589,73.748028005083,60.232256732256,0.203321381088,0.342555347722,81254.1700504637
Other High Income Countries,Switzerland,2008,national,0.000684796054,0.00034378473,0.00020768605,0.000549121291,74.266983400398,61.036338037812,0.196896951655,0.337946999355,82481.068036134
Other High Income Countries,Switzerland,2009,national,0.000380577311,0.000135690093,5.8059307e-05,0.000177642959,73.953286145611,61.085096467757,0.185117222348,0.328558562956,79585.5215942023
Other High Income Countries,Switzerland,2010,national,0.000486702062,0.000196032681,0.000129732395,0.000369893132,74.232198273928,62.181679002097,0.183790653154,0.325530304316,81315.4228645667
Other High Income Countries,Switzerland,2011,national,3.1113163e-05,1.9397046e-05,1.2092804e-05,3.0387154e-05,75.286561883598,63.643362511395,0.170260361646,0.317136185273,81874.3361860796
Other High Income Countries,Switzerland,2012,national,8.9654953e-05,9.861553e-06,1.084717e-06,1.0447281e-05,77.14793114861,64.390817250211,0.167400866865,0.315671265122,81964.8864216996
Other High Income Countries,Switzerland,2013,national,0.000421837433,0.000209137565,0.000103685727,0.000288848081,76.78760508885,63.704589454708,0.176429290542,0.324621872559,82479.9215356402
Other High Income Countries,Switzerland,2014,national,0.000327680639,2.3081019e-05,1.66362e-06,2.3956224e-05,77.713824045705,64.259331520083,0.178311523055,0.325256587143,83394.3711423724
Other High Income Countries,Switzerland,2015,national,0.000305425563,0.000153009055,8.6306939e-05,0.000231204103,77.356552144502,64.761867598806,0.176842155718,0.323069571573,83806.4476003837
Other High Income Countries,Switzerland,2016,national,0.000342753317,0.000288400203,0.000242704777,0.000631948242,78.754655311607,65.323687274998,0.187901554526,0.330424509583,84611.0998479606
Other High Income Countries,Switzerland,2017,national,0.0,0.0,0.0,0.0,78.502051015512,65.419411516594,0.181671955512,0.326763339819,84967.5885484699
Other High Income Countries,Switzerland,2018,national,0.00030503981,0.000203087346,0.00014300308,0.000382543658,77.102890368762,64.345624689541,0.19054895513,0.331410419918,86756.6021294513
Other High Income Countries,Switzerland,2019,national,0.000173868469,3.1183427e-05,1.0987726e-05,3.9015419e-05,79.271571181081,64.75705044006,0.199577443326,0.339983415581,87123.6604363226
Other High Income Countries,Switzerland,2020,national,0.000372009105,0.000179463085,0.000104290074,0.000274212753,80.139571873509,65.796921150481,0.196385878206,0.337379267991,84637.0132313179
Latin America & Caribbean,Chile,1987,national,0.153801293995,0.051471223518,0.026809605179,0.080008208328,9.772546425811,5.118263988356,0.571618980827,0.561930338174,4631.29762497081
Latin America & Caribbean,Chile,1990,national,0.106680077799,0.035273762439,0.01852627424,0.055698885966,11.671239940889,5.951518899424,0.59160478207,0.572353809205,5380.31790088782
Latin America & Caribbean,Chile,1992,national,0.066995981928,0.019894850418,0.010019425329,0.030830124914,12.439040973846,6.730909675566,0.530249505588,0.54806454821,6242.32996648293
Latin America & Caribbean,Chile,1994,national,0.067974642094,0.023056802712,0.012845418632,0.038110827357,13.95581668805,7.308571299577,0.575443503843,0.564209559658,6777.65315953877
Latin America & Caribbean,Chile,1996,national,0.046644677284,0.015705593616,0.00844470113,0.025066142864,15.109369568652,8.186566788137,0.536412267907,0.548688360887,7666.98478435409
Latin America & Caribbean,Chile,1998,national,0.04586696712,0.016418324753,0.009148095192,0.026811624242,16.203282614014,8.689635182495,0.554093772498,0.555166601227,8359.87490225593
Latin America & Caribbean,Chile,2000,national,0.058262918157,0.021489166746,0.012391408856,0.036167946876,13.956745104981,8.15840452433,0.502005168492,0.527583772777,8549.07907277501
Latin America & Caribbean,Chile,2003,national,0.052878761441,0.02047251309,0.012336078027,0.035674267415,13.743193204037,8.312335138343,0.478395636846,0.514752178369,9226.15045327464
Latin America & Caribbean,Chile,2006,national,0.0204536745,0.006380608621,0.00333809663,0.010199063136,15.891634144973,10.168834262397,0.393656129483,0.477068154824,10725.0547635292
Latin America & Caribbean,Chile,2009,national,0.016663069387,0.006065220113,0.003434995857,0.01008834072,17.158487807713,10.983945723157,0.387892794446,0.474045968836,11232.8231190015
Latin America & Caribbean,Chile,2011,national,0.009038751235,0.003007697751,0.001685726184,0.004982729021,18.389282275444,11.765434900753,0.373752876815,0.4686813351,12380.0152958743
Latin America & Caribbean,Chile,2013,national,0.005171192269,0.001926440245,0.001179168915,0.003416125892,22.479731293383,14.373943010026,0.371789140741,0.468239161248,13316.0522954787
Latin America & Caribbean,Chile,2015,national,0.004292805951,0.0017272264,0.001129005282,0.003238383383,23.584176953446,15.574657756103,0.348552838546,0.453433244739,13567.3572174332
Latin America & Caribbean,Chile,2017,national,0.003597079242,0.001924538974,0.0013955939,0.0039067648,25.76107994324,17.074635804254,0.348202443488,0.45269950044,13612.9242460618
Latin America & Caribbean,Chile,2020,national,0.013415733783,0.008126110053,0.006146144575,0.016985835665,25.850663425351,16.724892826214,0.396056504527,0.470047581961,12738.7248380454
Latin America & Caribbean,Chile,2022,national,0.003950508438,0.002374694678,0.00177567509,0.004912834124,28.677657568116,19.984574102043,0.316595300169,0.430427411745,14355.606236598
East Asia & Pacific,China,1981,national,0.917785306677,0.471439577134,0.280350893747,0.745983174433,1.178537467951,1.019708154954,0.128362886714,0.281640966978,447.11978643755
East Asia & Pacific,China,1981,rural,0.96871,0.542539163448,0.333593799599,0.873549225717,0.996974189524,0.909879656178,0.099597558246,0.247292330747,447.11978643755
East Asia & Pacific,China,1981,urban,0.715580000001,0.189126366842,0.068940723088,0.239460094216,1.899465882037,1.815111176621,0.055567100663,0.185088295699,447.11978643755
East Asia & Pacific,China,1984,national,0.811902498918,0.335104574056,0.171805561646,0.486536310039,1.565182732773,1.391869748188,0.119698427809,0.271023016363,596.201109056481
East Asia & Pacific,China,1984,rural,0.886659999999,0.396627906384,0.21026660198,0.584117501208,1.390584071049,1.233800751653,0.115486143866,0.266861276956,596.201109056481
East Asia & Pacific,China,1984,urban,0.549959999999,0.119533224309,0.037042081458,0.144621977795,2.176958261626,2.072028827044,0.049947525375,0.177440471781,596.201109056481
East Asia & Pacific,China,1987,national,0.673856729853,0.25498002107,0.12600005844,0.365264642251,1.92110554639,1.688604253405,0.143624220985,0.293859583311,786.864881580875
East Asia & Pacific,China,1987,rural,0.783749999999,0.314244261409,0.159364046467,0.455091588181,1.690270011508,1.472472495488,0.142630096553,0.294510639137,786.864881580875
East Asia & Pacific,China,1987,urban,0.33075,0.069946309061,0.021831633827,0.084808617693,2.641815972079,2.493926146107,0.06561540461,0.201297865329,786.864881580875
East Asia & Pacific,China,1990,national,0.719620740883,0.283498002633,0.139730602241,0.402580237811,1.898662700238,1.547463520583,0.169444433723,0.322266182276,905.032457182581
East Asia & Pacific,China,1990,rural,0.83701,0.34883553658,0.176594913608,0.501061510429,1.615487124389,1.350872499687,0.155583465224,0.304758139137,905.032457182581
East Asia & Pacific,China,1990,urban,0.39306,0.101737987673,0.037179168469,0.128618909569,2.686418126453,2.420027119983,0.105755065387,0.255946398212,905.032457182581
East Asia & Pacific,China,1993,national,0.655673633093,0.246557694771,0.117728851265,0.345341616098,2.143353684325,1.69016252071,0.185207068101,0.338777995092,1239.12937323978
East Asia & Pacific,China,1993,rural,0.81542,0.321511083905,0.15724102536,0.454745957911,1.649627481286,1.432816208055,0.128362721179,0.280439283117,1239.12937323978
East Asia & Pacific,China,1993,urban,0.266520000001,0.063965850843,0.021474354853,0.078824774952,3.346106206252,2.913277597876,0.131291757648,0.284663600351,1239.12937323978
East Asia & Pacific,China,1996,national,0.4818505596,0.158832701277,0.069318591971,0.213502494064,2.802899468839,2.212235186512,0.201414355194,0.352276601132,1653.43378890252
East Asia & Pacific,China,1996,rural,0.61915,0.214897702155,0.096544333061,0.291768524505,2.283252098037,1.825105277596,0.183093487507,0.336204393225,1653.43378890252
East Asia & Pacific,China,1996,urban,0.18896,0.039233455763,0.011239968196,0.046543463592,3.911424083255,3.372170647884,0.136318549168,0.290892280348,1653.43378890252
East Asia & Pacific,China,1999,national,0.461345873406,0.158819012011,0.071813823518,0.216652120972,3.081265421008,2.302781492366,0.245354990747,0.387032151826,2038.20647410648
East Asia & Pacific,China,1999,rural,0.62647,0.226685727543,0.105329558685,0.312274090081,2.292872333685,1.789031814221,0.203550220981,0.353894166007,2038.20647410648
East Asia & Pacific,China,1999,urban,0.15286,0.032030011229,0.009199528145,0.038010590715,4.554146066287,3.844212441541,0.162032275796,0.315475643773,2038.20647410648
East Asia & Pacific,China,2002,national,0.368892337501,0.122731591588,0.054345626395,0.165888789604,3.911130070592,2.793211761211,0.294434078228,0.419857242466,2557.8916119735
East Asia & Pacific,China,2002,rural,0.548510000001,0.19136860691,0.086563738548,0.260439194948,2.657434597619,1.995859545121,0.236246816489,0.380193469673,2557.8916119735
East Asia & Pacific,China,2002,urban,0.08106,0.012742672436,0.002716992541,0.014374379479,5.920142399761,4.878544008014,0.182912017556,0.333957479699,2557.8916119735
East Asia & Pacific,China,2005,national,0.222544057897,0.06051054455,0.022908012699,0.077252764712,5.086783493822,3.711955048591,0.279012955257,0.409007667606,3390.7161594939903
East Asia & Pacific,China,2005,rural,0.356280000001,0.101993541667,0.039386006529,0.130857882147,3.402048718534,2.671039827852,0.209624062337,0.358492009131,3390.71615949399
East Asia & Pacific,China,2005,urban,0.04177,0.004436989419,0.000634316012,0.004793450855,7.364079611962,5.975794049386,0.199020857563,0.347358909859,3390.71615949399
East Asia & Pacific,China,2008,national,0.172677053406,0.048332834062,0.018352199851,0.061632769486,6.264326731449,4.504825493711,0.314920718499,0.429650384776,4711.64344920235
East Asia & Pacific,China,2008,rural,0.31766,0.09030287668,0.034325455889,0.115179303793,3.9276114901,2.91974802715,0.255154832499,0.393990460581,4711.64344920235
East Asia & Pacific,China,2008,urban,0.00613,0.000120357399,3.154058e-06,0.000121966193,8.948594414217,7.201313627422,0.203926012109,0.351543047072,4711.64344920235
East Asia & Pacific,China,2010,national,0.133794567459,0.034116338222,0.011625008778,,7.361186413909,5.237592700258,0.327780872283,0.437449533123,5647.06872715225
East Asia & Pacific,China,2010,rural,0.26351,0.067192535957,0.022895593755,0.082969119837,4.465897397576,3.237190754619,0.272091185135,0.406078308256,5647.06872715225
East Asia & Pacific,China,2010,urban,0.0,0.0,0.0,0.0,10.347522997163,8.230118437109,0.21028136683,0.357445218598,5647.06872715225
East Asia & Pacific,China,2011,national,0.099522378977,0.023344621884,0.007394048951,,7.897013859219,5.731476833036,0.306356381368,0.424092242554,6152.69687273613
East Asia & Pacific,China,2011,rural,0.2011,0.047171334821,0.014940792809,0.05719417851,4.826090977128,3.655944457005,0.244206346878,0.384974421935,6152.69687273613
East Asia & Pacific,China,2011,urban,0.0,0.0,0.0,0.0,10.905802092357,8.672887870516,0.207575102594,0.355592250434,6152.69687273613
East Asia & Pacific,China,2012,national,0.083161963437,0.01828819244,0.005414911346,,8.626949046807,6.318504280321,0.304943830816,0.422371657699,6591.66249406498
East Asia & Pacific,China,2012,rural,0.17241,0.03791477652,0.011226104178,0.045264973157,5.327396864068,3.975309730582,0.25744513604,0.394973417977,6591.66249406498
East Asia & Pacific,China,2012,urban,0.0,0.0,0.0,0.0,11.701495541524,9.346594421838,0.204871862257,0.353533515315,6591.66249406498
East Asia & Pacific,China,2013,national,0.026820179608,0.002961377931,0.000440236838,,9.704089112908,7.222071256996,0.261612610453,0.397363984204,7056.423091508331
East Asia & Pacific,China,2013,rural,0.05708,0.006302547365,0.000936933275,0.006831773659,6.413086711005,5.200583356734,0.187787247165,0.339710108546,7056.42309150833
East Asia & Pacific,China,2013,urban,0.0,0.0,0.0,0.0,12.621002510552,10.010300294289,0.222737477719,0.366862308486,7056.42309150833
East Asia & Pacific,China,2014,national,0.017436469211,0.001521388889,0.000178365042,,10.454360203828,7.890375821908,0.254699537177,0.39177652261,7532.78530126065
East Asia & Pacific,China,2014,rural,0.03812,0.003326094505,0.000389945654,0.003540333235,7.017867264684,5.732667185166,0.185980964229,0.337563901704,7532.78530126065
East Asia & Pacific,China,2014,urban,0.0,0.0,0.0,0.0,13.351365746024,10.712963039312,0.22123892229,0.364296746377,7532.78530126065
East Asia & Pacific,China,2015,national,0.0056426,0.000177260772,7.442168e-06,,11.190932021946,8.50407241192,0.24601191392,0.385953024345,8016.44559491162
East Asia & Pacific,China,2015,rural,0.01268,0.000398338813,1.6723974e-05,0.000406974789,7.57236777619,6.200802844034,0.179455341494,0.332428070842,8016.44559491162
East Asia & Pacific,China,2015,urban,0.0,0.0,0.0,0.0,14.092303354128,11.298712512543,0.216719885495,0.361562231989,8016.44559491162
East Asia & Pacific,China,2016,national,0.000809036801,4.129114e-06,2.8072e-08,,11.928445430682,9.061460875515,0.244177332664,0.384805186339,8516.52874232698
East Asia & Pacific,China,2016,rural,0.00187,9.543995e-06,6.4885e-08,9.576604e-06,8.043923632209,6.597914275981,0.178934341358,0.33179837403,8516.52874232698
East Asia & Pacific,China,2016,urban,0.0,0.0,0.0,0.0,14.890585012014,11.900399665112,0.215280284758,0.361248253909,8516.52874232698
East Asia & Pacific,China,2017,national,0.0,0.0,0.0,,12.597817759335,9.480700921012,0.251902133564,0.390757759459,9053.22872457598
East Asia & Pacific,China,2017,rural,0.0,0.0,0.0,0.0,8.58798538459,6.925222656984,0.19117910241,0.342559858813,9053.22872457598
East Asia & Pacific,China,2017,urban,0.0,0.0,0.0,0.0,15.506260703336,12.260275762461,0.225750301374,0.369419296611,9053.22872457598
East Asia & Pacific,China,2018,national,0.0,0.0,0.0,,13.398590613395,10.16293586292,0.243824581702,0.38497642073,9619.20947506207
East Asia & Pacific,China,2018,rural,0.0,0.0,0.0,0.0,9.309294477423,7.59811770518,0.183350397824,0.335415643107,9619.20947506207
East Asia & Pacific,China,2018,urban,0.0,0.0,0.0,0.0,16.222494600762,12.847616309985,0.225377066295,0.369061325824,9619.20947506207
East Asia & Pacific,China,2019,national,0.0,0.0,0.0,,14.174433196686,10.724763120892,0.237807215051,0.381683424677,10155.510883076
East Asia & Pacific,China,2019,rural,0.0,0.0,0.0,0.0,9.915922990369,8.099284547225,0.17252752905,0.326748617744,10155.510883076
East Asia & Pacific,China,2019,urban,0.0,0.0,0.0,0.0,16.977192149205,13.339386451777,0.226044891255,0.370525570032,10155.510883076
East Asia & Pacific,China,2020,national,0.0,0.0,0.0,,13.622096555233,10.393844425552,0.223112253223,0.370908307649,10358.1699972413
East Asia & Pacific,China,2020,rural,0.0,0.0,0.0,0.0,9.90461605057,8.049113982593,0.159984970075,0.315742509166,10358.1699972413
East Asia & Pacific,China,2020,urban,0.0,0.0,0.0,0.0,15.956384795545,12.516928823714,0.220803151807,0.366676532746,10358.1699972413
East Asia & Pacific,China,2021,national,0.0,0.0,0.0,,15.361642047974,12.008235881596,0.207193751212,0.357437517304,11223.255347703
East Asia & Pacific,China,2021,rural,0.0,0.0,0.0,0.0,11.414411468387,9.570849222504,0.148421864289,0.304040366368,11223.255347703
East Asia & Pacific,China,2021,urban,0.0,0.0,0.0,0.0,17.728768040695,14.086994096231,0.207646915848,0.35652607767,11223.255347703
Sub-Saharan Africa,Cote d'Ivoire,1985,national,0.082296186141,0.0258570995,0.012746574796,0.039880527882,8.979275688597,6.121228121477,0.365190221009,0.455213524973,2154.45550210105
Sub-Saharan Africa,Cote d'Ivoire,1986,national,0.044354845652,0.009391270869,0.003035424293,0.011528101263,7.443239930697,5.607852493607,0.236751507362,0.37969761415,2150.15031835307
Sub-Saharan Africa,Cote d'Ivoire,1987,national,0.094303688664,0.022394399573,0.008090381399,0.028481064246,6.802829338481,4.994183687613,0.274206307034,0.405091199637,2071.50499870503
Sub-Saharan Africa,Cote d'Ivoire,1988,national,0.134499716835,0.035084011683,0.012774703586,0.044524656493,5.375356511375,4.098196206703,0.226713727605,0.368862859249,2023.0138978755
Sub-Saharan Africa,Cote d'Ivoire,1992,national,0.270581432184,0.084552354153,0.038005358042,0.117711023845,4.334024322621,3.286473993374,0.265268590729,0.393822011372,1768.20255431668
Sub-Saharan Africa,Cote d'Ivoire,1995,national,0.259062098362,0.064744435493,0.02437852263,0.083705804567,4.503448136886,3.309932100216,0.271666842415,0.405638204611,1711.11094917997
Sub-Saharan Africa,Cote d'Ivoire,1998,national,0.303647955605,0.096168764486,0.041202939797,0.1294815334,3.912478656244,2.913757876281,0.25337782171,0.389574226276,1900.21338096894
Sub-Saharan Africa,Cote d'Ivoire,2002,national,0.290668459236,0.089444708596,0.040772182756,0.125111743607,4.160604870724,2.943832689524,0.289115106578,0.413384953149,1636.44695143854
Sub-Saharan Africa,Cote d'Ivoire,2008,national,0.344173508916,0.124048633479,0.063544977888,0.183809830757,3.992010072066,2.847142367998,0.324583819699,0.431798745226,1545.88009295392
Sub-Saharan Africa,Cote d'Ivoire,2015,national,0.334471379804,0.112177106429,0.053680941682,0.161087752273,3.929810086578,2.856169347799,0.295346127991,0.414688668275,1941.58189772117
Sub-Saharan Africa,Cote d'Ivoire,2018,national,0.115022170219,0.024057196277,0.007856113843,0.029817387034,5.659880510153,4.349199774719,0.226674977039,0.371688738801,2168.91344210728
Sub-Saharan Africa,Cote d'Ivoire,2021,national,0.097331928292,0.018889200352,0.005796707728,0.022968227817,5.538418431908,4.336595071049,0.2027055983939999,0.352753624351,2333.35312221006
Sub-Saharan Africa,Cameroon,1996,national,0.503659006863,0.167726128775,0.074331292916,0.228099736152,3.305146552126,2.113425196871,0.325135605283,0.444466660092,1064.64604530905
Sub-Saharan Africa,Cameroon,2001,national,0.256944463321,0.068640727316,0.02700225773,0.090171649788,4.67799930431,3.305662363667,0.297901830323,0.421367940958,1156.0503908101
Sub-Saharan Africa,Cameroon,2007,national,0.314231301542,0.092754901686,0.036396865017,0.11955041323,4.419945449963,3.054566538737,0.303119935503,0.428200629169,1281.39248461374
Sub-Saharan Africa,Cameroon,2014,national,0.256575177358,0.083168423914,0.037527221895,0.114609681397,5.752932593463,3.889178490155,0.378863066406,0.466408737571,1366.96659460157
Sub-Saharan Africa,Cameroon,2021,national,0.22992219294,0.065890843608,0.027072059329,0.087333484621,5.37337800792,3.908571190748,0.303051146527,0.421760724554,1428.56258538397
Sub-Saharan Africa,"Congo, Dem. Rep.",2004,national,0.914673022918,0.583117196835,0.411487792319,1.076283043422,1.007992542384,0.713848796009,0.28472008437,0.416421569813,342.459997388541
Sub-Saharan Africa,"Congo, Dem. Rep.",2012,national,0.696884562932,0.325579841897,0.188469276644,0.515625402418,2.03128339066,1.46332744093,0.301063963768,0.42075599353,420.629365516991
Sub-Saharan Africa,"Congo, Dem. Rep.",2020,national,0.789420112795,0.402352406934,0.245063176571,0.657697313472,1.748654940042,1.179712651694,0.337599479907,0.446745131547,487.433133172625
Sub-Saharan Africa,"Congo, Rep.",2005,national,0.495537011256,0.195932886195,0.100149848531,0.285682739201,3.389960411401,2.163706011746,0.379781253345,0.473292872454,2153.76715281203
Sub-Saharan Africa,"Congo, Rep.",2011,national,0.353574541559,0.137695880261,0.070920637705,0.203050768153,4.591544553662,2.980379890442,0.422025727499,0.489371360875,2320.34011978018
Latin America & Caribbean,Colombia,1980,urban,0.20945,0.079433539869,0.039524726717,0.11336634376,9.070537114802,5.187799923388,0.561889408283,0.550912406657,3291.47155013186
Latin America & Caribbean,Colombia,1988,urban,0.14626,0.046135571707,0.01929738764,0.060819437342,10.337215265782,6.212119537515,0.509741815168,0.531061631079,3574.47871602159
Latin America & Caribbean,Colombia,1989,urban,0.14003,0.038967858887,0.014366817524,0.049192427288,10.117169082598,6.036470957631,0.496105270404,0.528437953057,3619.35069398516
Latin America & Caribbean,Colombia,1991,urban,0.12752,0.036753181413,0.014077965044,0.046967707961,10.452699919097,6.519447993036,0.470608537558,0.513188979178,3693.7305576407
Latin America & Caribbean,Colombia,1992,national,0.095575136497,0.045777230979,0.032234747636,0.091643683766,10.359421823215,6.283644297387,0.501536835098,0.513523331355,3767.67727641853
Latin America & Caribbean,Colombia,1996,national,0.175736897922,0.090881913574,0.06346184075,0.176890252783,9.402234276439,5.286575803723,0.647868626932,0.567804488802,4179.22620007783
Latin America & Caribbean,Colombia,1999,national,0.213542781073,0.109647017995,0.075964340075,0.211714641404,8.99564015213,4.869269596463,0.696301399147,0.585369908336,3953.72999414163
Latin America & Caribbean,Colombia,2000,national,0.174969172016,0.104048939725,0.079476360283,0.221995109222,10.037854487993,5.349044009632,0.720619499736,0.583944348075,4003.98516919597
Latin America & Caribbean,Colombia,2001,national,0.209952474923,0.104318018794,0.069103364868,0.192673252792,8.356694302704,4.587456839324,0.648187978993,0.573284877482,4007.52804953144
